Record_ID,State,District,Crop,Season,Year,Soil_Type,N_kg_ha,P_kg_ha,K_kg_ha,pH
6213,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,75,80,20,6.94
6214,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,61,50,33,6.88
6215,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,61,40,35,7.09
6216,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,60,38,47,7.31
6217,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,114,45,37,6.89
6218,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,107,57,62,6.42
6219,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,94,39,47,6.6
6220,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,109,50,53,6.13
6221,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,117,56,28,6.64
6222,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,69,53,53,5.87
6223,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,101,46,53,6.46
6224,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,77,46,30,5.96
6225,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,144,54,36,7.5
6226,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,137,52,44,7.77
6227,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,50,25,19,8.02
6228,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,54,57,54,7.7
6229,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,19,15,9,4.3
6230,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,103,55,44,6.89
6231,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,71,55,18,7.47
6232,Maharashtra,Pune,Cotton,Kharif,2019,Black Soil,33,45,32,7.69
6233,Tamil Nadu,Thanjavur,Wheat,Rabi,2019,Red Loam,119,72,39,7.01
6234,Tamil Nadu,Thanjavur,Rice,Kharif,2019,Red Loam,99,61,64,6.85
6235,Tamil Nadu,Thanjavur,Maize,Kharif,2019,Red Loam,81,48,42,6.43
6236,Tamil Nadu,Thanjavur,Cotton,Kharif,2019,Red Loam,32,49,26,6.8
6237,Andhra Pradesh,Kurnool,Wheat,Rabi,2019,Red Soil,169,61,36,7.13
6238,Andhra Pradesh,Kurnool,Rice,Kharif,2019,Red Soil,106,26,49,6.94
6239,Andhra Pradesh,Kurnool,Maize,Kharif,2019,Red Soil,91,38,27,6.97
6240,Andhra Pradesh,Kurnool,Cotton,Kharif,2019,Red Soil,0,11,11,5.19
6241,Punjab,Ludhiana,Wheat,Rabi,2020,Alluvial,127,68,61,6.93
6242,Punjab,Ludhiana,Rice,Kharif,2020,Alluvial,72,57,61,8.04
6243,Punjab,Ludhiana,Maize,Kharif,2020,Alluvial,85,49,40,7.19
6244,Punjab,Ludhiana,Cotton,Kharif,2020,Alluvial,86,6,38,7.1
6245,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,126,64,29,7.14
6246,Punjab,Patiala,Rice,Kharif,2020,Alluvial,103,48,67,7.62
6247,Punjab,Patiala,Maize,Kharif,2020,Alluvial,82,35,44,7.38
6248,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,75,46,39,7.54
6249,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,127,75,30,7.26
6250,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,82,50,39,7.19
6251,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,84,32,24,7.04
6252,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,128,57,41,7.35
6253,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,112,75,38,7.26
6254,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,88,59,70,6.72
6255,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,93,47,26,7.81
6256,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,79,38,30,6.83
6257,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,129,62,17,6.57
6258,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,68,48,26,6.26
6259,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,76,60,12,6.22
6260,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,15,15,11,4.55
6261,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,114,63,45,6.45
6262,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,115,48,60,6.27
6263,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,94,20,19,5.81
6264,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,57,50,46,5.97
6265,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,112,48,34,7.95
6266,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,106,49,57,7.73
6267,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,78,47,9,8.01
6268,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,61,55,60,7.72
6269,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,108,35,40,7.74
6270,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,16,9,12,4.41
6271,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,12,13,7,4.1
6272,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,64,36,44,7.6
6273,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,145,43,40,6.82
6274,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,1,2,3,4.94
6275,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,3,11,13,5.03
6276,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,73,57,33,6.72
6277,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,111,78,43,7.51
6278,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,124,60,42,7.67
6279,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,81,53,18,7.15
6280,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,48,27,41,6.86
6281,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,118,54,44,7.14
6282,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,98,50,50,7.38
6283,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,139,41,19,7.33
6284,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,50,34,38,7.46
6285,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,84,52,37,7.51
6286,Punjab,Patiala,Rice,Kharif,2021,Alluvial,89,57,52,7.48
6287,Punjab,Patiala,Maize,Kharif,2021,Alluvial,60,38,18,7.57
6288,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,116,56,40,7.96
6289,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,102,48,24,7.4
6290,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,129,49,53,7.47
6291,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,90,46,31,7.63
6292,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,77,53,47,7.23
6293,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,149,42,41,7.75
6294,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,57,38,43,7.18
6295,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,104,52,33,7.18
6296,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,74,43,28,7.16
6297,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,125,67,71,6.84
6298,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,109,37,48,6.88
6299,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,74,44,23,6.33
6300,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,91,51,34,7.47
6301,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,123,45,33,6.63
6302,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,81,34,30,5.97
6303,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,79,48,42,6.69
6304,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,64,59,41,6.03
6305,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,3,4,6,4.38
6306,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,101,62,39,8.33
6307,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,89,32,30,7.79
6308,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,96,30,52,8.26
6309,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,138,65,43,7.45
6310,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,9,3,0,5.44
6311,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,104,48,13,7.29
6312,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,72,34,48,7.63
6313,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,24,9,14,4.34
6314,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,87,52,70,6.71
6315,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,99,35,31,6.57
6316,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,9,19,7,4.71
6317,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,18,14,13,4.0
6318,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,110,40,46,7.46
6319,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,92,41,41,7.35
6320,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,80,38,37,7.04
6321,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,131,72,40,7.62
6322,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,82,67,41,7.55
6323,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,92,50,28,7.38
6324,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,74,33,28,7.58
6325,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,81,74,48,7.51
6326,Punjab,Patiala,Rice,Kharif,2022,Alluvial,83,62,32,7.93
6327,Punjab,Patiala,Maize,Kharif,2022,Alluvial,118,44,38,8.15
6328,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,78,39,36,7.17
6329,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,113,56,26,7.2
6330,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,17,1,3,4.32
6331,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,83,36,24,7.01
6332,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,99,43,44,6.65
6333,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,7,6,12,5.14
6334,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,1,6,2,5.12
6335,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,59,48,28,7.01
6336,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,99,45,43,6.36
6337,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,103,66,41,6.48
6338,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,76,57,33,6.86
6339,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,13,13,8,5.09
6340,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,110,46,59,6.03
6341,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,101,67,51,6.32
6342,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,109,65,56,6.03
6343,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,123,40,42,6.4
6344,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,85,26,41,6.04
6345,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,88,56,49,7.73
6346,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,116,44,40,7.67
6347,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,101,38,41,7.42
6348,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,57,61,47,7.9
6349,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,115,73,49,7.68
6350,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,109,52,54,7.4
6351,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,15,9,11,4.75
6352,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,106,29,44,7.36
6353,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,142,41,39,7.1
6354,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,121,51,53,6.95
6355,Tamil Nadu,Thanjavur,Maize,Kharif,2022,Red Loam,81,21,27,6.37
6356,Tamil Nadu,Thanjavur,Cotton,Kharif,2022,Red Loam,65,43,50,7.21
6357,Andhra Pradesh,Kurnool,Wheat,Rabi,2022,Red Soil,120,68,20,7.14
6358,Andhra Pradesh,Kurnool,Rice,Kharif,2022,Red Soil,104,58,43,7.29
6359,Andhra Pradesh,Kurnool,Maize,Kharif,2022,Red Soil,65,57,25,7.22
6360,Andhra Pradesh,Kurnool,Cotton,Kharif,2022,Red Soil,57,44,32,6.68
6361,Punjab,Ludhiana,Wheat,Rabi,2023,Alluvial,97,47,30,7.5
6362,Punjab,Ludhiana,Rice,Kharif,2023,Alluvial,138,53,44,7.55
6363,Punjab,Ludhiana,Maize,Kharif,2023,Alluvial,105,28,32,7.17
6364,Punjab,Ludhiana,Cotton,Kharif,2023,Alluvial,77,20,35,7.4
6365,Punjab,Patiala,Wheat,Rabi,2023,Alluvial,21,14,14,4.51
6366,Punjab,Patiala,Rice,Kharif,2023,Alluvial,117,59,43,7.32
6367,Punjab,Patiala,Maize,Kharif,2023,Alluvial,111,44,25,8.05
6368,Punjab,Patiala,Cotton,Kharif,2023,Alluvial,53,30,39,7.29
6369,Uttar Pradesh,Kanpur,Wheat,Rabi,2023,Alluvial,29,6,3,4.62
6370,Uttar Pradesh,Kanpur,Rice,Kharif,2023,Alluvial,124,55,58,6.91
6371,Uttar Pradesh,Kanpur,Maize,Kharif,2023,Alluvial,16,0,2,4.29
6372,Uttar Pradesh,Kanpur,Cotton,Kharif,2023,Alluvial,83,17,40,7.43
6373,Uttar Pradesh,Varanasi,Wheat,Rabi,2023,Alluvial,116,63,33,6.98
6374,Uttar Pradesh,Varanasi,Rice,Kharif,2023,Alluvial,110,45,34,6.79
6375,Uttar Pradesh,Varanasi,Maize,Kharif,2023,Alluvial,8,10,13,4.37
6376,Uttar Pradesh,Varanasi,Cotton,Kharif,2023,Alluvial,80,35,45,7.1
6377,West Bengal,Hooghly,Wheat,Rabi,2023,Alluvial,111,59,42,6.26
6378,West Bengal,Hooghly,Rice,Kharif,2023,Alluvial,91,65,51,6.52
6379,West Bengal,Hooghly,Maize,Kharif,2023,Alluvial,21,0,3,4.48
6380,West Bengal,Hooghly,Cotton,Kharif,2023,Alluvial,69,53,42,6.71
6381,West Bengal,Bardhaman,Wheat,Rabi,2023,Clay Loam,123,58,21,5.65
6382,West Bengal,Bardhaman,Rice,Kharif,2023,Clay Loam,91,53,37,6.55
6383,West Bengal,Bardhaman,Maize,Kharif,2023,Clay Loam,79,41,32,5.77
6384,West Bengal,Bardhaman,Cotton,Kharif,2023,Clay Loam,96,63,29,6.42
6385,Maharashtra,Nashik,Wheat,Rabi,2023,Black Soil,100,62,37,8.0
6386,Maharashtra,Nashik,Rice,Kharif,2023,Black Soil,109,41,55,7.58
6387,Maharashtra,Nashik,Maize,Kharif,2023,Black Soil,6,16,12,4.5
6388,Maharashtra,Nashik,Cotton,Kharif,2023,Black Soil,99,32,24,8.31
6389,Maharashtra,Pune,Wheat,Rabi,2023,Black Soil,88,52,50,7.64
6390,Maharashtra,Pune,Rice,Kharif,2023,Black Soil,23,17,2,4.04
6391,Maharashtra,Pune,Maize,Kharif,2023,Black Soil,20,19,1,4.05
6392,Maharashtra,Pune,Cotton,Kharif,2023,Black Soil,69,53,28,7.44
6393,Tamil Nadu,Thanjavur,Wheat,Rabi,2023,Red Loam,17,15,10,4.97
6394,Tamil Nadu,Thanjavur,Rice,Kharif,2023,Red Loam,28,15,9,4.56
6395,Tamil Nadu,Thanjavur,Maize,Kharif,2023,Red Loam,79,45,19,6.73
6396,Tamil Nadu,Thanjavur,Cotton,Kharif,2023,Red Loam,26,17,6,4.11
6397,Andhra Pradesh,Kurnool,Wheat,Rabi,2023,Red Soil,119,70,39,7.12
6398,Andhra Pradesh,Kurnool,Rice,Kharif,2023,Red Soil,118,53,39,6.98
6399,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,104,48,19,7.85
6400,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,85,42,28,6.58
6401,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,123,61,48,7.25
6402,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,80,56,36,7.84
6403,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,39,50,23,7.72
6404,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,70,50,30,7.56
6405,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,21,10,13,4.21
6406,Punjab,Patiala,Rice,Kharif,2019,Alluvial,94,64,51,7.57
6407,Punjab,Patiala,Maize,Kharif,2019,Alluvial,69,36,23,7.54
6408,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,105,34,57,7.92
6409,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,8,11,9,5.07
6410,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,129,52,50,7.17
6411,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,88,42,18,7.04
6412,Uttar Pradesh,Kanpur,Cotton,Kharif,2019,Alluvial,90,55,30,6.87
6413,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,103,61,45,7.07
6414,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,24,11,0,5.31
6415,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,69,37,20,6.61
6416,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,57,37,40,7.08
6417,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,158,57,44,6.14
6418,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,96,56,40,6.34
6419,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,95,34,51,6.82
6420,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,87,41,34,6.4
6421,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,115,81,44,6.11
6422,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,108,45,65,5.92
6423,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,115,50,56,6.55
6424,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,62,42,26,5.98
6425,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,111,63,34,8.26
6426,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,63,43,50,7.37
6427,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,63,37,32,7.93
6428,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,98,43,38,8.28
6429,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,23,3,8,5.21
6430,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,90,44,58,7.52
6431,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,80,39,27,7.71
6432,Maharashtra,Pune,Cotton,Kharif,2019,Black Soil,70,23,33,7.72
6433,Tamil Nadu,Thanjavur,Wheat,Rabi,2019,Red Loam,141,69,42,6.87
6434,Tamil Nadu,Thanjavur,Rice,Kharif,2019,Red Loam,103,65,62,6.67
6435,Tamil Nadu,Thanjavur,Maize,Kharif,2019,Red Loam,120,32,24,7.07
6436,Tamil Nadu,Thanjavur,Cotton,Kharif,2019,Red Loam,89,39,39,5.87
6437,Andhra Pradesh,Kurnool,Wheat,Rabi,2019,Red Soil,107,67,17,6.87
6438,Andhra Pradesh,Kurnool,Rice,Kharif,2019,Red Soil,75,50,48,6.94
6439,Andhra Pradesh,Kurnool,Maize,Kharif,2019,Red Soil,98,27,30,6.71
6440,Andhra Pradesh,Kurnool,Cotton,Kharif,2019,Red Soil,74,30,37,7.48
6441,Punjab,Ludhiana,Wheat,Rabi,2020,Alluvial,18,15,11,4.94
6442,Punjab,Ludhiana,Rice,Kharif,2020,Alluvial,74,54,55,7.74
6443,Punjab,Ludhiana,Maize,Kharif,2020,Alluvial,110,37,32,7.69
6444,Punjab,Ludhiana,Cotton,Kharif,2020,Alluvial,92,52,33,6.94
6445,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,115,43,33,7.7
6446,Punjab,Patiala,Rice,Kharif,2020,Alluvial,87,59,53,7.87
6447,Punjab,Patiala,Maize,Kharif,2020,Alluvial,76,27,35,7.81
6448,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,77,30,42,7.61
6449,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,106,51,46,7.34
6450,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,91,58,61,7.0
6451,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,73,34,27,7.15
6452,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,10,16,5,4.44
6453,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,138,67,31,6.94
6454,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,142,66,48,7.14
6455,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,90,48,19,7.46
6456,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,93,40,13,6.89
6457,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,151,59,48,6.06
6458,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,25,14,11,4.27
6459,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,96,63,26,6.49
6460,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,54,20,35,6.66
6461,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,117,62,46,5.84
6462,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,16,13,13,4.99
6463,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,98,36,30,5.97
6464,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,61,29,37,6.49
6465,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,12,10,10,4.98
6466,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,14,10,0,4.11
6467,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,102,33,28,7.37
6468,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,76,41,22,7.8
6469,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,120,60,33,7.48
6470,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,98,46,65,7.81
6471,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,92,50,17,7.55
6472,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,73,43,31,8.22
6473,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,128,46,45,6.61
6474,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,120,44,56,6.59
6475,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,76,34,25,6.94
6476,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,93,54,43,6.55
6477,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,150,63,46,7.02
6478,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,135,62,46,6.96
6479,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,100,41,39,7.99
6480,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,28,2,10,4.64
6481,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,118,55,29,7.63
6482,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,153,57,54,7.24
6483,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,91,52,42,7.68
6484,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,49,38,42,7.65
6485,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,155,66,61,7.79
6486,Punjab,Patiala,Rice,Kharif,2021,Alluvial,122,58,44,7.68
6487,Punjab,Patiala,Maize,Kharif,2021,Alluvial,110,40,39,7.88
6488,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,9,3,7,4.27
6489,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,73,72,45,6.63
6490,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,134,61,54,7.46
6491,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,68,48,34,7.45
6492,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,99,47,53,7.42
6493,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,94,45,50,6.88
6494,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,89,35,49,6.99
6495,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,61,24,24,7.39
6496,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,90,45,66,7.23
6497,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,121,62,56,6.26
6498,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,99,69,45,6.28
6499,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,11,4,3,4.76
6500,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,62,30,41,6.53
6501,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,91,50,23,6.34
6502,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,86,36,45,5.88
6503,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,112,26,29,6.11
6504,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,3,13,6,4.26
6505,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,122,66,50,8.26
6506,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,87,27,42,7.94
6507,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,109,43,26,7.81
6508,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,2,7,4,5.31
6509,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,111,52,40,7.64
6510,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,92,57,42,7.42
6511,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,100,56,33,8.02
6512,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,80,20,25,7.63
6513,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,124,63,61,6.72
6514,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,70,64,41,6.82
6515,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,54,28,32,6.48
6516,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,25,18,8,5.32
6517,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,151,63,35,6.94
6518,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,46,47,44,6.82
6519,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,115,33,38,7.45
6520,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,104,43,37,7.37
6521,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,158,67,44,7.53
