Record_ID,State,District,Crop,Year,Avg_Temperature_C,Humidity_pct,Rainfall_mm,Fertilizer_Used_kg_ha,Yield_tons_per_ha
5387,Maharashtra,Nashik,Maize,2023,28.6,70.0,303.2,135.6,3.71
5388,Maharashtra,Nashik,Cotton,2023,26.1,70.0,745.2,89.7,2.31
5389,Maharashtra,Pune,Wheat,2023,22.8,70.0,764.0,159.9,3.58
5390,Maharashtra,Pune,Rice,2023,35.8,70.0,56.3,13.5,0.14
5391,Maharashtra,Pune,Maize,2023,35.6,70.0,61.8,20.4,0.19
5392,Maharashtra,Pune,Cotton,2023,41.4,70.0,78.6,22.9,0.15
5393,Tamil Nadu,Thanjavur,Wheat,2023,26.7,70.0,947.4,168.4,4.48
5394,Tamil Nadu,Thanjavur,Rice,2023,21.5,70.0,691.1,128.9,3.94
5395,Tamil Nadu,Thanjavur,Maize,2023,29.3,70.0,657.9,125.4,3.51
5396,Tamil Nadu,Thanjavur,Cotton,2023,38.0,70.0,90.8,20.7,0.23
5397,Andhra Pradesh,Kurnool,Wheat,2023,29.6,70.0,583.1,174.5,4.2
5398,Andhra Pradesh,Kurnool,Rice,2023,26.0,70.0,365.0,167.6,3.51
5399,Andhra Pradesh,Kurnool,Maize,2023,20.8,70.0,317.5,93.4,2.68
5400,Andhra Pradesh,Kurnool,Cotton,2023,26.4,70.0,987.8,116.8,2.25
5401,Punjab,Ludhiana,Wheat,2019,21.1,70.0,643.0,172.2,4.06
5402,Punjab,Ludhiana,Rice,2019,25.7,70.0,629.0,123.4,3.66
5403,Punjab,Ludhiana,Maize,2019,21.7,70.0,626.2,89.9,3.11
5404,Punjab,Ludhiana,Cotton,2019,21.5,70.0,605.9,110.0,2.57
5405,Punjab,Patiala,Wheat,2019,19.2,70.0,325.2,131.7,3.82
5406,Punjab,Patiala,Rice,2019,18.1,70.0,840.5,128.5,3.79
5407,Punjab,Patiala,Maize,2019,22.0,70.0,938.5,118.5,3.25
5408,Punjab,Patiala,Cotton,2019,19.1,70.0,739.7,150.8,2.7
5409,Uttar Pradesh,Kanpur,Wheat,2019,20.6,70.0,545.1,157.1,4.08
5410,Uttar Pradesh,Kanpur,Rice,2019,24.8,70.0,566.7,119.9,3.46
5411,Uttar Pradesh,Kanpur,Maize,2019,29.6,70.0,891.6,122.4,2.95
5412,Uttar Pradesh,Kanpur,Cotton,2019,27.9,70.0,808.6,117.0,2.25
5413,Uttar Pradesh,Varanasi,Wheat,2019,22.2,70.0,462.4,150.9,4.61
5414,Uttar Pradesh,Varanasi,Rice,2019,28.1,70.0,633.1,142.2,3.98
5415,Uttar Pradesh,Varanasi,Maize,2019,19.5,70.0,740.7,130.9,3.8
5416,Uttar Pradesh,Varanasi,Cotton,2019,27.5,70.0,513.4,123.2,2.01
5417,West Bengal,Hooghly,Wheat,2019,19.4,70.0,566.5,144.8,4.35
5418,West Bengal,Hooghly,Rice,2019,25.3,70.0,708.3,174.0,3.6
5419,West Bengal,Hooghly,Maize,2019,28.2,70.0,650.8,147.8,3.18
5420,West Bengal,Hooghly,Cotton,2019,20.6,70.0,377.6,92.8,2.08
5421,West Bengal,Bardhaman,Wheat,2019,18.3,70.0,597.6,208.3,4.85
5422,West Bengal,Bardhaman,Rice,2019,23.4,70.0,480.8,131.0,3.62
5423,West Bengal,Bardhaman,Maize,2019,23.6,70.0,872.2,114.2,3.12
5424,West Bengal,Bardhaman,Cotton,2019,27.5,70.0,460.7,94.4,1.79
5425,Maharashtra,Nashik,Wheat,2019,23.2,70.0,519.0,150.9,4.5
5426,Maharashtra,Nashik,Rice,2019,26.6,70.0,400.1,143.8,3.72
5427,Maharashtra,Nashik,Maize,2019,25.6,70.0,480.3,132.2,3.49
5428,Maharashtra,Nashik,Cotton,2019,29.3,70.0,585.3,137.4,2.49
5429,Maharashtra,Pune,Wheat,2019,28.4,70.0,615.7,145.1,4.75
5430,Maharashtra,Pune,Rice,2019,19.7,70.0,809.5,164.7,3.63
5431,Maharashtra,Pune,Maize,2019,19.7,70.0,653.5,95.7,2.88
5432,Maharashtra,Pune,Cotton,2019,29.5,70.0,424.5,116.0,2.61
5433,Tamil Nadu,Thanjavur,Wheat,2019,35.3,70.0,124.2,15.6,0.38
5434,Tamil Nadu,Thanjavur,Rice,2019,20.1,70.0,936.0,147.3,3.55
5435,Tamil Nadu,Thanjavur,Maize,2019,23.1,70.0,445.5,133.5,3.58
5436,Tamil Nadu,Thanjavur,Cotton,2019,24.8,70.0,538.7,148.5,2.77
5437,Andhra Pradesh,Kurnool,Wheat,2019,28.9,70.0,324.1,199.8,4.34
5438,Andhra Pradesh,Kurnool,Rice,2019,20.1,70.0,943.4,142.9,3.57
5439,Andhra Pradesh,Kurnool,Maize,2019,28.4,70.0,531.4,166.6,4.01
5440,Andhra Pradesh,Kurnool,Cotton,2019,23.0,70.0,385.0,116.2,2.54
5441,Punjab,Ludhiana,Wheat,2020,30.0,70.0,874.1,140.5,3.47
5442,Punjab,Ludhiana,Rice,2020,18.1,70.0,777.2,139.3,3.62
5443,Punjab,Ludhiana,Maize,2020,29.1,70.0,430.4,120.9,3.24
5444,Punjab,Ludhiana,Cotton,2020,29.0,70.0,960.1,118.1,2.53
5445,Punjab,Patiala,Wheat,2020,21.0,70.0,313.7,183.3,4.19
5446,Punjab,Patiala,Rice,2020,18.2,70.0,459.3,120.5,3.58
5447,Punjab,Patiala,Maize,2020,23.2,70.0,961.2,138.6,2.75
5448,Punjab,Patiala,Cotton,2020,24.9,70.0,992.7,71.3,2.29
5449,Uttar Pradesh,Kanpur,Wheat,2020,27.1,70.0,703.0,131.2,3.95
5450,Uttar Pradesh,Kanpur,Rice,2020,23.8,70.0,720.7,168.2,3.88
5451,Uttar Pradesh,Kanpur,Maize,2020,22.0,70.0,564.8,182.7,3.56
5452,Uttar Pradesh,Kanpur,Cotton,2020,23.5,70.0,301.3,115.8,2.37
5453,Uttar Pradesh,Varanasi,Wheat,2020,21.1,70.0,730.5,176.0,3.79
5454,Uttar Pradesh,Varanasi,Rice,2020,27.6,70.0,330.4,151.0,3.85
5455,Uttar Pradesh,Varanasi,Maize,2020,23.1,70.0,420.5,132.1,3.47
5456,Uttar Pradesh,Varanasi,Cotton,2020,19.0,70.0,824.6,129.0,2.42
5457,West Bengal,Hooghly,Wheat,2020,37.9,70.0,119.8,28.2,0.32
5458,West Bengal,Hooghly,Rice,2020,20.6,70.0,345.6,155.1,4.16
5459,West Bengal,Hooghly,Maize,2020,19.8,70.0,995.5,135.1,3.56
5460,West Bengal,Hooghly,Cotton,2020,27.5,70.0,670.3,87.7,2.13
5461,West Bengal,Bardhaman,Wheat,2020,19.5,70.0,666.6,140.2,3.62
5462,West Bengal,Bardhaman,Rice,2020,29.3,70.0,501.1,157.9,3.96
5463,West Bengal,Bardhaman,Maize,2020,20.0,70.0,426.6,151.6,3.41
5464,West Bengal,Bardhaman,Cotton,2020,21.0,70.0,459.2,100.1,2.45
5465,Maharashtra,Nashik,Wheat,2020,21.7,70.0,772.3,134.1,3.54
5466,Maharashtra,Nashik,Rice,2020,26.1,70.0,370.4,171.0,3.58
5467,Maharashtra,Nashik,Maize,2020,29.1,70.0,442.6,120.6,3.39
5468,Maharashtra,Nashik,Cotton,2020,39.8,70.0,70.4,16.0,0.4
5469,Maharashtra,Pune,Wheat,2020,23.9,70.0,970.6,125.9,4.04
5470,Maharashtra,Pune,Rice,2020,19.0,70.0,557.9,170.2,4.24
5471,Maharashtra,Pune,Maize,2020,24.2,70.0,556.3,134.9,3.09
5472,Maharashtra,Pune,Cotton,2020,27.2,70.0,737.4,126.3,2.65
5473,Tamil Nadu,Thanjavur,Wheat,2020,29.0,70.0,807.0,116.0,3.83
5474,Tamil Nadu,Thanjavur,Rice,2020,22.6,70.0,863.5,135.1,3.56
5475,Tamil Nadu,Thanjavur,Maize,2020,18.3,70.0,897.3,159.4,3.5
5476,Tamil Nadu,Thanjavur,Cotton,2020,39.3,70.0,141.9,19.3,0.13
5477,Andhra Pradesh,Kurnool,Wheat,2020,26.8,70.0,902.6,151.3,4.17
5478,Andhra Pradesh,Kurnool,Rice,2020,21.0,70.0,654.3,117.8,3.09
5479,Andhra Pradesh,Kurnool,Maize,2020,18.9,70.0,893.8,142.4,3.19
5480,Andhra Pradesh,Kurnool,Cotton,2020,22.1,70.0,502.6,79.4,2.19
5481,Punjab,Ludhiana,Wheat,2021,27.1,70.0,649.3,159.5,4.69
5482,Punjab,Ludhiana,Rice,2021,19.0,70.0,622.1,141.8,3.46
5483,Punjab,Ludhiana,Maize,2021,29.2,70.0,622.7,74.0,2.67
5484,Punjab,Ludhiana,Cotton,2021,24.4,70.0,349.7,107.2,2.5
5485,Punjab,Patiala,Wheat,2021,39.6,70.0,143.2,4.6,0.3
5486,Punjab,Patiala,Rice,2021,29.0,70.0,368.4,174.0,3.58
5487,Punjab,Patiala,Maize,2021,18.5,70.0,885.1,147.3,3.69
5488,Punjab,Patiala,Cotton,2021,18.5,70.0,303.4,119.1,2.33
5489,Uttar Pradesh,Kanpur,Wheat,2021,26.9,70.0,499.5,181.0,4.37
5490,Uttar Pradesh,Kanpur,Rice,2021,39.4,70.0,75.7,13.8,0.2
5491,Uttar Pradesh,Kanpur,Maize,2021,20.8,70.0,836.2,107.8,3.19
5492,Uttar Pradesh,Kanpur,Cotton,2021,24.7,70.0,542.5,127.3,2.69
5493,Uttar Pradesh,Varanasi,Wheat,2021,25.8,70.0,635.3,215.2,4.14
5494,Uttar Pradesh,Varanasi,Rice,2021,29.8,70.0,538.3,145.4,3.5
5495,Uttar Pradesh,Varanasi,Maize,2021,19.8,70.0,367.8,136.0,3.29
5496,Uttar Pradesh,Varanasi,Cotton,2021,19.5,70.0,434.9,65.6,2.17
5497,West Bengal,Hooghly,Wheat,2021,18.1,70.0,795.7,181.7,4.71
5498,West Bengal,Hooghly,Rice,2021,40.7,70.0,130.2,9.9,0.1
5499,West Bengal,Hooghly,Maize,2021,25.5,70.0,584.2,126.2,3.64
5500,West Bengal,Hooghly,Cotton,2021,35.1,70.0,134.7,18.7,0.12
5501,West Bengal,Bardhaman,Wheat,2021,21.9,70.0,802.1,160.9,4.12
5502,West Bengal,Bardhaman,Rice,2021,26.9,70.0,896.4,123.4,3.5
5503,West Bengal,Bardhaman,Maize,2021,19.7,70.0,974.4,111.7,3.13
5504,West Bengal,Bardhaman,Cotton,2021,26.8,70.0,328.9,115.8,2.36
5505,Maharashtra,Nashik,Wheat,2021,27.1,70.0,833.5,139.4,4.02
5506,Maharashtra,Nashik,Rice,2021,27.1,70.0,814.0,146.7,3.19
5507,Maharashtra,Nashik,Maize,2021,36.1,70.0,68.8,15.3,0.19
5508,Maharashtra,Nashik,Cotton,2021,22.9,70.0,714.2,125.6,2.35
5509,Maharashtra,Pune,Wheat,2021,23.1,70.0,634.9,206.1,4.44
5510,Maharashtra,Pune,Rice,2021,27.3,70.0,588.8,123.6,3.61
5511,Maharashtra,Pune,Maize,2021,37.0,70.0,103.2,7.8,0.17
5512,Maharashtra,Pune,Cotton,2021,29.8,70.0,684.8,96.3,2.48
5513,Tamil Nadu,Thanjavur,Wheat,2021,26.9,70.0,641.3,198.6,4.27
5514,Tamil Nadu,Thanjavur,Rice,2021,29.1,70.0,718.5,161.1,3.94
5515,Tamil Nadu,Thanjavur,Maize,2021,21.5,70.0,434.3,108.6,2.82
5516,Tamil Nadu,Thanjavur,Cotton,2021,29.9,70.0,777.1,114.5,2.34
5517,Andhra Pradesh,Kurnool,Wheat,2021,23.0,70.0,318.2,200.5,4.38
5518,Andhra Pradesh,Kurnool,Rice,2021,27.1,70.0,680.7,166.4,3.74
5519,Andhra Pradesh,Kurnool,Maize,2021,22.9,70.0,808.0,117.7,3.57
5520,Andhra Pradesh,Kurnool,Cotton,2021,35.5,70.0,97.7,24.5,0.12
5521,Punjab,Ludhiana,Wheat,2022,19.8,70.0,714.5,145.9,4.04
5522,Punjab,Ludhiana,Rice,2022,26.8,70.0,744.1,94.6,3.48
5523,Punjab,Ludhiana,Maize,2022,20.5,70.0,363.8,96.2,2.84
5524,Punjab,Ludhiana,Cotton,2022,27.7,70.0,467.5,127.1,2.71
5525,Punjab,Patiala,Wheat,2022,27.7,70.0,770.9,155.6,4.64
5526,Punjab,Patiala,Rice,2022,27.8,70.0,946.6,133.0,3.3
5527,Punjab,Patiala,Maize,2022,24.2,70.0,510.7,124.0,2.97
5528,Punjab,Patiala,Cotton,2022,29.9,70.0,699.9,110.5,2.34
5529,Uttar Pradesh,Kanpur,Wheat,2022,28.7,70.0,729.3,151.1,4.38
5530,Uttar Pradesh,Kanpur,Rice,2022,24.6,70.0,736.1,137.9,3.66
5531,Uttar Pradesh,Kanpur,Maize,2022,41.1,70.0,92.2,5.1,0.17
5532,Uttar Pradesh,Kanpur,Cotton,2022,38.4,70.0,138.2,4.2,0.1
5533,Uttar Pradesh,Varanasi,Wheat,2022,19.3,70.0,576.6,203.6,4.01
5534,Uttar Pradesh,Varanasi,Rice,2022,19.5,70.0,673.0,155.9,4.0
5535,Uttar Pradesh,Varanasi,Maize,2022,41.1,70.0,59.3,8.4,0.1
5536,Uttar Pradesh,Varanasi,Cotton,2022,39.7,70.0,109.0,1.5,0.21
5537,West Bengal,Hooghly,Wheat,2022,28.7,70.0,484.1,208.8,4.84
5538,West Bengal,Hooghly,Rice,2022,29.5,70.0,735.7,139.2,3.82
5539,West Bengal,Hooghly,Maize,2022,40.6,70.0,140.3,27.7,0.17
5540,West Bengal,Hooghly,Cotton,2022,40.1,70.0,102.8,19.2,0.27
5541,West Bengal,Bardhaman,Wheat,2022,30.0,70.0,527.5,146.5,4.09
5542,West Bengal,Bardhaman,Rice,2022,20.3,70.0,790.1,121.0,3.86
5543,West Bengal,Bardhaman,Maize,2022,18.6,70.0,701.6,136.6,3.05
5544,West Bengal,Bardhaman,Cotton,2022,19.1,70.0,460.8,96.5,2.0
5545,Maharashtra,Nashik,Wheat,2022,40.7,70.0,113.9,25.6,1.37
5546,Maharashtra,Nashik,Rice,2022,24.5,70.0,698.0,146.1,3.15
5547,Maharashtra,Nashik,Maize,2022,21.1,70.0,486.4,95.8,3.34
5548,Maharashtra,Nashik,Cotton,2022,19.0,70.0,558.0,75.6,2.22
5549,Maharashtra,Pune,Wheat,2022,25.6,70.0,363.3,161.4,4.25
5550,Maharashtra,Pune,Rice,2022,19.8,70.0,813.5,154.9,3.28
5551,Maharashtra,Pune,Maize,2022,20.3,70.0,499.8,100.2,2.94
5552,Maharashtra,Pune,Cotton,2022,36.3,70.0,78.9,22.7,0.12
5553,Tamil Nadu,Thanjavur,Wheat,2022,23.0,70.0,998.0,172.3,4.51
5554,Tamil Nadu,Thanjavur,Rice,2022,24.9,70.0,417.6,126.8,3.82
5555,Tamil Nadu,Thanjavur,Maize,2022,24.6,70.0,979.2,132.3,3.42
5556,Tamil Nadu,Thanjavur,Cotton,2022,26.9,70.0,968.2,127.5,2.03
5557,Andhra Pradesh,Kurnool,Wheat,2022,22.5,70.0,726.3,197.9,4.58
5558,Andhra Pradesh,Kurnool,Rice,2022,24.6,70.0,699.3,153.5,4.35
5559,Andhra Pradesh,Kurnool,Maize,2022,24.2,70.0,921.2,102.9,3.0
5560,Andhra Pradesh,Kurnool,Cotton,2022,27.9,70.0,714.5,76.2,2.62
5561,Punjab,Ludhiana,Wheat,2023,27.5,70.0,920.0,118.2,4.07
5562,Punjab,Ludhiana,Rice,2023,28.2,70.0,622.6,142.1,3.88
5563,Punjab,Ludhiana,Maize,2023,35.7,70.0,114.6,8.5,0.32
5564,Punjab,Ludhiana,Cotton,2023,25.0,70.0,312.4,101.8,2.28
5565,Punjab,Patiala,Wheat,2023,35.9,70.0,145.6,29.9,0.1
5566,Punjab,Patiala,Rice,2023,26.2,70.0,906.3,123.5,3.22
5567,Punjab,Patiala,Maize,2023,23.8,70.0,316.5,99.7,3.08
5568,Punjab,Patiala,Cotton,2023,27.1,70.0,530.4,123.7,2.74
5569,Uttar Pradesh,Kanpur,Wheat,2023,28.8,70.0,303.1,146.3,4.05
5570,Uttar Pradesh,Kanpur,Rice,2023,24.8,70.0,460.4,110.2,3.21
5571,Uttar Pradesh,Kanpur,Maize,2023,27.8,70.0,661.1,106.4,3.67
5572,Uttar Pradesh,Kanpur,Cotton,2023,40.3,70.0,129.7,15.3,0.19
5573,Uttar Pradesh,Varanasi,Wheat,2023,22.7,70.0,778.1,192.2,4.4
5574,Uttar Pradesh,Varanasi,Rice,2023,38.4,70.0,83.8,9.7,0.15
5575,Uttar Pradesh,Varanasi,Maize,2023,36.3,70.0,77.5,19.8,0.35
5576,Uttar Pradesh,Varanasi,Cotton,2023,20.0,70.0,547.7,77.4,2.05
5577,West Bengal,Hooghly,Wheat,2023,36.7,70.0,110.0,1.1,0.39
5578,West Bengal,Hooghly,Rice,2023,26.4,70.0,829.8,175.9,3.94
5579,West Bengal,Hooghly,Maize,2023,18.3,70.0,487.5,130.6,3.14
5580,West Bengal,Hooghly,Cotton,2023,19.9,70.0,469.5,82.8,1.73
5581,West Bengal,Bardhaman,Wheat,2023,26.1,70.0,746.9,138.5,3.98
5582,West Bengal,Bardhaman,Rice,2023,26.2,70.0,535.9,117.2,3.32
5583,West Bengal,Bardhaman,Maize,2023,20.6,70.0,975.7,81.0,3.3
5584,West Bengal,Bardhaman,Cotton,2023,20.7,70.0,480.6,121.5,2.31
5585,Maharashtra,Nashik,Wheat,2023,25.8,70.0,806.6,173.8,3.78
5586,Maharashtra,Nashik,Rice,2023,20.6,70.0,951.8,137.6,3.37
5587,Maharashtra,Nashik,Maize,2023,25.0,70.0,756.1,126.9,3.07
5588,Maharashtra,Nashik,Cotton,2023,36.2,70.0,77.0,20.9,0.26
5589,Maharashtra,Pune,Wheat,2023,22.3,70.0,761.0,160.6,3.9
5590,Maharashtra,Pune,Rice,2023,19.0,70.0,675.7,123.5,3.62
5591,Maharashtra,Pune,Maize,2023,29.4,70.0,464.7,94.7,2.52
5592,Maharashtra,Pune,Cotton,2023,29.0,70.0,532.9,114.9,2.45
5593,Tamil Nadu,Thanjavur,Wheat,2023,26.9,70.0,334.2,196.7,4.7
5594,Tamil Nadu,Thanjavur,Rice,2023,35.2,70.0,84.9,16.1,0.28
5595,Tamil Nadu,Thanjavur,Maize,2023,36.5,70.0,50.9,2.1,0.24
5596,Tamil Nadu,Thanjavur,Cotton,2023,36.7,70.0,50.9,13.9,0.1
5597,Andhra Pradesh,Kurnool,Wheat,2023,18.5,70.0,751.6,126.7,4.1
5598,Andhra Pradesh,Kurnool,Rice,2023,18.1,70.0,933.9,131.9,3.7
5599,Andhra Pradesh,Kurnool,Maize,2023,27.2,70.0,572.9,101.5,3.21
5600,Andhra Pradesh,Kurnool,Cotton,2023,28.1,70.0,496.3,89.7,2.45
5601,Punjab,Ludhiana,Wheat,2019,24.4,70.0,725.5,167.6,4.6
5602,Punjab,Ludhiana,Rice,2019,26.9,70.0,554.3,160.8,3.89
5603,Punjab,Ludhiana,Maize,2019,26.3,70.0,869.6,85.0,2.87
5604,Punjab,Ludhiana,Cotton,2019,20.3,70.0,699.3,85.6,2.19
5605,Punjab,Patiala,Wheat,2019,26.3,70.0,435.4,173.0,4.38
5606,Punjab,Patiala,Rice,2019,18.7,70.0,767.2,102.6,3.37
5607,Punjab,Patiala,Maize,2019,28.3,70.0,304.8,108.7,3.06
5608,Punjab,Patiala,Cotton,2019,29.9,70.0,504.4,88.4,1.66
5609,Uttar Pradesh,Kanpur,Wheat,2019,29.8,70.0,332.3,185.6,4.64
5610,Uttar Pradesh,Kanpur,Rice,2019,22.6,70.0,656.3,121.8,3.18
5611,Uttar Pradesh,Kanpur,Maize,2019,25.6,70.0,578.8,103.7,3.13
5612,Uttar Pradesh,Kanpur,Cotton,2019,28.0,70.0,514.3,126.8,2.5
5613,Uttar Pradesh,Varanasi,Wheat,2019,27.2,70.0,810.9,181.8,4.33
5614,Uttar Pradesh,Varanasi,Rice,2019,21.7,70.0,703.3,107.8,3.67
5615,Uttar Pradesh,Varanasi,Maize,2019,21.8,70.0,463.9,116.8,2.99
5616,Uttar Pradesh,Varanasi,Cotton,2019,23.5,70.0,643.8,117.6,2.39
5617,West Bengal,Hooghly,Wheat,2019,40.5,70.0,89.8,29.7,0.11
5618,West Bengal,Hooghly,Rice,2019,20.9,70.0,518.3,164.5,3.75
5619,West Bengal,Hooghly,Maize,2019,18.5,70.0,995.0,99.5,3.0
5620,West Bengal,Hooghly,Cotton,2019,18.0,70.0,686.0,91.6,2.23
5621,West Bengal,Bardhaman,Wheat,2019,28.1,70.0,611.8,178.2,4.19
5622,West Bengal,Bardhaman,Rice,2019,20.4,70.0,499.2,120.0,3.37
5623,West Bengal,Bardhaman,Maize,2019,37.1,70.0,146.6,28.2,0.1
5624,West Bengal,Bardhaman,Cotton,2019,28.5,70.0,914.1,128.7,2.48
5625,Maharashtra,Nashik,Wheat,2019,19.8,70.0,878.6,179.0,3.63
5626,Maharashtra,Nashik,Rice,2019,20.6,70.0,953.7,159.2,3.64
5627,Maharashtra,Nashik,Maize,2019,26.5,70.0,420.0,102.6,2.88
5628,Maharashtra,Nashik,Cotton,2019,23.0,70.0,483.9,126.5,2.08
5629,Maharashtra,Pune,Wheat,2019,29.6,70.0,833.5,132.9,3.69
5630,Maharashtra,Pune,Rice,2019,23.4,70.0,449.1,186.8,3.26
5631,Maharashtra,Pune,Maize,2019,25.0,70.0,831.0,166.4,3.16
5632,Maharashtra,Pune,Cotton,2019,20.2,70.0,889.9,129.8,2.4
5633,Tamil Nadu,Thanjavur,Wheat,2019,19.3,70.0,989.2,162.5,4.32
5634,Tamil Nadu,Thanjavur,Rice,2019,39.0,70.0,148.3,24.8,0.16
5635,Tamil Nadu,Thanjavur,Maize,2019,21.5,70.0,304.4,84.2,3.02
5636,Tamil Nadu,Thanjavur,Cotton,2019,20.0,70.0,833.2,108.2,2.31
5637,Andhra Pradesh,Kurnool,Wheat,2019,22.3,70.0,813.7,165.0,4.39
5638,Andhra Pradesh,Kurnool,Rice,2019,28.1,70.0,543.3,144.2,3.62
5639,Andhra Pradesh,Kurnool,Maize,2019,20.1,70.0,825.7,132.9,3.74
5640,Andhra Pradesh,Kurnool,Cotton,2019,39.3,70.0,60.8,25.6,0.1
5641,Punjab,Ludhiana,Wheat,2020,19.8,70.0,857.9,221.1,5.02
5642,Punjab,Ludhiana,Rice,2020,22.2,70.0,376.3,192.7,4.13
5643,Punjab,Ludhiana,Maize,2020,22.2,70.0,949.9,148.2,3.36
5644,Punjab,Ludhiana,Cotton,2020,18.6,70.0,413.4,122.7,2.63
5645,Punjab,Patiala,Wheat,2020,29.9,70.0,618.2,151.1,4.2
5646,Punjab,Patiala,Rice,2020,25.8,70.0,654.0,148.0,3.54
5647,Punjab,Patiala,Maize,2020,28.2,70.0,928.5,104.4,2.63
5648,Punjab,Patiala,Cotton,2020,22.2,70.0,409.6,147.6,2.41
5649,Uttar Pradesh,Kanpur,Wheat,2020,21.1,70.0,808.6,165.0,4.73
5650,Uttar Pradesh,Kanpur,Rice,2020,28.3,70.0,662.9,127.8,3.89
5651,Uttar Pradesh,Kanpur,Maize,2020,27.7,70.0,608.6,99.5,3.21
5652,Uttar Pradesh,Kanpur,Cotton,2020,29.2,70.0,943.5,143.3,2.36
5653,Uttar Pradesh,Varanasi,Wheat,2020,41.1,70.0,134.6,20.1,0.15
5654,Uttar Pradesh,Varanasi,Rice,2020,38.4,70.0,74.0,3.3,0.34
5655,Uttar Pradesh,Varanasi,Maize,2020,20.0,70.0,543.6,139.8,3.77
5656,Uttar Pradesh,Varanasi,Cotton,2020,23.2,70.0,736.7,137.5,2.46
5657,West Bengal,Hooghly,Wheat,2020,23.1,70.0,864.2,166.4,3.99
5658,West Bengal,Hooghly,Rice,2020,29.8,70.0,896.7,126.5,3.39
5659,West Bengal,Hooghly,Maize,2020,25.4,70.0,352.6,99.5,3.41
5660,West Bengal,Hooghly,Cotton,2020,21.6,70.0,809.3,123.7,2.09
5661,West Bengal,Bardhaman,Wheat,2020,24.7,70.0,993.7,121.4,3.69
5662,West Bengal,Bardhaman,Rice,2020,23.0,70.0,462.6,128.7,3.65
5663,West Bengal,Bardhaman,Maize,2020,30.0,70.0,652.3,136.5,3.02
5664,West Bengal,Bardhaman,Cotton,2020,20.6,70.0,823.8,139.4,2.08
5665,Maharashtra,Nashik,Wheat,2020,24.0,70.0,597.7,125.7,3.3
5666,Maharashtra,Nashik,Rice,2020,36.5,70.0,72.2,17.4,0.56
5667,Maharashtra,Nashik,Maize,2020,39.5,70.0,116.9,11.6,0.3
5668,Maharashtra,Nashik,Cotton,2020,39.1,70.0,68.3,6.5,0.18
5669,Maharashtra,Pune,Wheat,2020,19.6,70.0,473.5,159.4,4.31
5670,Maharashtra,Pune,Rice,2020,40.1,70.0,110.0,0.4,0.11
5671,Maharashtra,Pune,Maize,2020,18.0,70.0,769.9,79.0,2.93
5672,Maharashtra,Pune,Cotton,2020,40.7,70.0,114.3,18.4,0.16
5673,Tamil Nadu,Thanjavur,Wheat,2020,21.3,70.0,390.1,197.8,5.03
5674,Tamil Nadu,Thanjavur,Rice,2020,21.1,70.0,319.9,126.2,3.21
5675,Tamil Nadu,Thanjavur,Maize,2020,26.3,70.0,920.8,136.1,3.3
5676,Tamil Nadu,Thanjavur,Cotton,2020,22.9,70.0,602.4,70.8,1.96
5677,Andhra Pradesh,Kurnool,Wheat,2020,39.7,70.0,116.5,11.5,0.2
5678,Andhra Pradesh,Kurnool,Rice,2020,29.3,70.0,757.3,111.2,3.35
5679,Andhra Pradesh,Kurnool,Maize,2020,24.9,70.0,880.6,98.2,3.02
5680,Andhra Pradesh,Kurnool,Cotton,2020,18.0,70.0,574.3,101.2,2.58
5681,Punjab,Ludhiana,Wheat,2021,20.1,70.0,742.0,184.0,4.57
5682,Punjab,Ludhiana,Rice,2021,27.3,70.0,446.2,141.1,3.9
5683,Punjab,Ludhiana,Maize,2021,20.0,70.0,363.1,149.3,3.68
5684,Punjab,Ludhiana,Cotton,2021,24.6,70.0,882.9,149.7,2.39
5685,Punjab,Patiala,Wheat,2021,42.0,70.0,121.0,13.7,0.24
5686,Punjab,Patiala,Rice,2021,23.1,70.0,663.8,161.1,3.82
5687,Punjab,Patiala,Maize,2021,24.9,70.0,636.8,144.9,3.55
5688,Punjab,Patiala,Cotton,2021,36.0,70.0,90.0,0.0,0.1
5689,Uttar Pradesh,Kanpur,Wheat,2021,23.6,70.0,646.6,164.7,4.02
5690,Uttar Pradesh,Kanpur,Rice,2021,20.6,70.0,875.7,134.7,3.7
5691,Uttar Pradesh,Kanpur,Maize,2021,23.5,70.0,879.9,179.9,3.82
5692,Uttar Pradesh,Kanpur,Cotton,2021,28.0,70.0,590.2,85.2,2.27
5693,Uttar Pradesh,Varanasi,Wheat,2021,25.2,70.0,311.2,189.7,4.43
5694,Uttar Pradesh,Varanasi,Rice,2021,41.8,70.0,110.2,18.6,0.1
5695,Uttar Pradesh,Varanasi,Maize,2021,40.5,70.0,97.9,3.7,0.27
5696,Uttar Pradesh,Varanasi,Cotton,2021,25.1,70.0,601.7,125.9,2.77
5697,West Bengal,Hooghly,Wheat,2021,20.0,70.0,822.3,207.9,4.38
5698,West Bengal,Hooghly,Rice,2021,25.3,70.0,964.0,111.8,3.77
5699,West Bengal,Hooghly,Maize,2021,37.1,70.0,90.6,16.7,0.12
5700,West Bengal,Hooghly,Cotton,2021,21.1,70.0,963.2,65.5,2.14
5701,West Bengal,Bardhaman,Wheat,2021,27.2,70.0,836.4,162.3,4.0
5702,West Bengal,Bardhaman,Rice,2021,29.2,70.0,649.9,161.2,4.32
5703,West Bengal,Bardhaman,Maize,2021,27.3,70.0,762.7,142.5,3.64
